NEATFO|7.0.4|
43030|48819|FUTSTK|CHOLAFIN|XX|1222525800|-1|XX|0|FUTSTK|CHOLAFIN|XX|1224945000|-1|XX|0|147165|-7360|7360|-1475|1475|500|500|5|500|500|5|1|N
48819|47289|FUTSTK|CHOLAFIN|XX|1224945000|-1|XX|0|FUTSTK|CHOLAFIN|XX|1227969000|-1|XX|0|147945|-7400|7400|-1480|1480|500|500|5|500|500|5|1|N
43031|48820|FUTSTK|CIPLA|XX|1222525800|-1|XX|0|FUTSTK|CIPLA|XX|1224945000|-1|XX|0|65405|-3270|3270|-655|655|1000|1000|5|1000|1000|5|1|N
48820|47290|FUTSTK|CIPLA|XX|1224945000|-1|XX|0|FUTSTK|CIPLA|XX|1227969000|-1|XX|0|65690|-3285|3285|-660|660|1000|1000|5|1000|1000|5|1|N
43036|48823|FUTSTK|COALINDIA|XX|1222525800|-1|XX|0|FUTSTK|COALINDIA|XX|1224945000|-1|XX|0|28725|-1440|1440|-290|290|2200|2200|5|2200|2200|5|1|N
48823|47291|FUTSTK|COALINDIA|XX|1224945000|-1|XX|0|FUTSTK|COALINDIA|XX|1227969000|-1|XX|0|28785|-1440|1440|-290|290|2200|2200|5|2200|2200|5|1|N
43045|48837|FUTSTK|COLPAL|XX|1222525800|-1|XX|0|FUTSTK|COLPAL|XX|1224945000|-1|XX|0|116045|-5805|5805|-1160|1160|700|700|5|700|700|5|1|N
48837|47292|FUTSTK|COLPAL|XX|1224945000|-1|XX|0|FUTSTK|COLPAL|XX|1227969000|-1|XX|0|116665|-5835|5835|-1170|1170|700|700|5|700|700|5|1|N
43046|48885|FUTSTK|CONCOR|XX|1222525800|-1|XX|0|FUTSTK|CONCOR|XX|1224945000|-1|XX|0|63265|-3165|3165|-635|635|1250|1250|5|1250|1250|5|1|N
48885|47293|FUTSTK|CONCOR|XX|1224945000|-1|XX|0|FUTSTK|CONCOR|XX|1227969000|-1|XX|0|63995|-3200|3200|-640|640|1250|1250|5|1250|1250|5|1|N
43047|48887|FUTSTK|CUMMINSIND|XX|1222525800|-1|XX|0|FUTSTK|CUMMINSIND|XX|1224945000|-1|XX|0|78245|-3915|3915|-785|785|700|700|5|700|700|5|1|N
48887|47294|FUTSTK|CUMMINSIND|XX|1224945000|-1|XX|0|FUTSTK|CUMMINSIND|XX|1227969000|-1|XX|0|78065|-3905|3905|-780|780|700|700|5|700|700|5|1|N
43056|48888|FUTSTK|DABUR|XX|1222525800|-1|XX|0|FUTSTK|DABUR|XX|1224945000|-1|XX|0|48375|-2420|2420|-485|485|2500|2500|5|2500|2500|5|1|N
